"","SPP","SEX","AGE","BIOYR","CALYR","MMDD","SAMPLE_MET","ANYPOSNO","Id","x","y"
"862","MD","M","1",2006,2006,1124,"Harvest","POS",15864,465444.699040131,4509568.41697037
"863","MD","M",">=2",2006,2006,1201,"Harvest","NEG",15856,466319.993447763,4485717.30619278
"864","MD","F",">=2",2006,2006,1205,"Harvest","NEG",15857,466385.959632171,4488610.63229237
"865","MD","M",">=2",2006,2006,1205,"Harvest","POS",15857,466430.813062971,4488637.72844561
"866","MD","M",">=2",2006,2006,1021,"Harvest","NEG",15870,466790.254227175,4526534.64681841
"867","MD","M",">=2",2006,2006,1120,"Harvest","NEG",15870,466774.035243234,4526234.61471125
"868","MD","M",">=2",2006,2006,1119,"Harvest","NEG",15857,466534.408449402,4489460.24451092
"869","MD","M",">=2",2006,2006,1121,"Harvest","NEG",15866,466633.025913678,4515881.47774182
"870","MD","M","1",2006,2006,1113,"Harvest","NEG",15864,466763.374133882,4510889.2115698
"871","MD","F","<1",2006,2006,1121,"Harvest","NEG",15862,466863.501451947,4503392.08101626
"872","MD","M",">=2",2006,2006,1122,"Harvest","NEG",16019,467143.145076102,4526584.86066069
"873","MD","M",">=2",2006,2006,1115,"Harvest","NEG",16018,467229.335261549,4526107.05396391
"874","MD","M",">=2",2006,2006,1105,"Harvest","NEG",16014,467337.653785507,4512607.70302149
"875","MD","M",">=2",2006,2006,1024,"Harvest","NEG",16012,467654.420811392,4507307.36848942
"876","MD","M",">=2",2006,2006,1121,"Harvest","NEG",16008,468075.048004929,4492992.03568818
"877","MD","M",">=2",2006,2006,1104,"Harvest","NEG",16015,468107.703505742,4515452.86625092
"878","MD","M","1",2006,2006,1030,"Harvest","NEG",16014,468279.847432871,4512096.07736194
"879","MD","M",">=2",2006,2006,1113,"Harvest","NEG",16012,468289.881283306,4505707.03460897
"880","MD","M",">=2",2006,2006,1120,"Harvest","POS",16020,468388.165838009,4531345.02704153
"881","MD","M","1",2006,2006,1120,"Harvest","NEG",16021,468440.5245164,4532845.50455688
"882","MD","M",">=2",2006,2006,1120,"Harvest","NEG",16021,468392.450389598,4533096.81585125
"883","MD","M",">=2",2006,2006,1120,"Harvest","NEG",16019,468511.557123823,4527599.78153097
"884","MD","M",">=2",2006,2006,1108,"Harvest","NEG",16018,469128.978950155,4525259.06394923
"885","MD","M","1",2006,2006,1120,"Harvest","NEG",16006,468758.520868878,4489909.01420939
"886","MD","M","<1",2006,2006,1109,"Harvest","NEG",16016,469070.804946015,4518905.54458093
"887","MD","M",">=2",2006,2006,1107,"Harvest","NEG",16014,468955.570596654,4512541.3704448
"888","MD","M",">=2",2006,2006,1122,"Harvest","NEG",16013,468937.16035012,4508732.4137613
"889","MD","F",">=2",2006,2006,1120,"Harvest","NEG",16013,469408.768933191,4509632.49840939
"890","MD","M",">=2",2006,2006,1117,"Harvest","NEG",16013,469437.018798961,4509114.28515518
"891","MD","M",">=2",2006,2006,1023,"Harvest","NEG",16012,469357.120686099,4505597.69538479
"892","MD","M",">=2",2006,2006,1116,"Harvest","NEG",16012,469258.816969097,4505682.01395428
"893","MD","M",">=2",2006,2006,1023,"Harvest","NEG",16018,469909.646594545,4523527.31180373
"894","MD","M",">=2",2006,2006,1101,"Harvest","NEG",16008,469876.858498255,4494173.60330192
"895","MD","M",">=2",2006,2006,1021,"Harvest","POS",16014,469585.935212188,4511949.73659929
"896","MD","M",">=2",2006,2006,1117,"Harvest","NEG",16161,470562.554429522,4508051.34343233
"897","MD","M",">=2",2006,2006,1116,"Harvest","NEG",16170,470187.045794597,4534414.13540411
"898","MD","M",">=2",2006,2006,1116,"Harvest","NEG",16170,470805.090421869,4534940.98661355
"899","MD","M",">=2",2006,2006,1105,"Harvest","POS",16168,470418.051382236,4528235.91957674
"900","MD","M",">=2",2006,2006,1108,"Harvest","NEG",16154,470311.372305682,4484301.99721307
"901","MD","F","<1",2006,2006,1030,"Harvest","NEG",16171,470784.680611245,4535580.3056692
"902","MD","M","1",2006,2006,1115,"Harvest","NEG",16163,470998.74905952,4513541.65882244
"903","MD","M",">=2",2006,2006,1119,"Harvest","NEG",16170,471426.91022492,4535027.53516483
"904","MD","M","1",2006,2006,1121,"Harvest","NEG",16166,471693.282154171,4521371.40436323
"905","MD","M",">=2",2006,2006,1117,"Harvest","NEG",16167,471689.794816078,4524224.92914789
"906","MD","M",">=2",2006,2006,1121,"Harvest","NEG",16166,471421.89765885,4520348.82639992
"907","MD","M",">=2",2006,2006,1111,"Harvest","NEG",16165,471503.721744674,4519683.59423631
"908","MD","M","1",2006,2006,1108,"Harvest","NEG",16165,471628.080645137,4518695.32573777
"909","MD","M","1",2006,2006,1024,"Harvest","NEG",16165,471455.1926452,4519090.23626833
"910","MD","M","1",2006,2006,1106,"Harvest","NEG",16160,471553.565911645,4503857.06272963
"911","MD","M",">=2",2006,2006,1106,"Harvest","NEG",16160,471289.767004805,4503779.14348878
"912","MD","M",">=2",2006,2006,1122,"Harvest","NEG",16170,472259.625616137,4533536.85733478
"913","MD","M",">=2",2006,2006,1122,"Harvest","NEG",16170,471820.353313375,4533743.14381692
"914","MD","M",">=2",2006,2006,1122,"Harvest","POS",16170,471806.059474711,4534209.39196039
"915","MD","M",">=2",2006,2006,1024,"Harvest","NEG",16166,472082.882860782,4520551.04849504
"916","MD","F",">=2",2006,2006,914,"Harvest","NEG",16165,471945.853086495,4518770.8585422
"917","MD","M",">=2",2006,2006,1117,"Harvest","NEG",16164,472178.149571115,4514769.42072265
"918","MD","M",">=2",2006,2006,1109,"Harvest","NEG",16159,472526.703908389,4498758.74130821
"919","MD","M",">=2",2006,2006,1120,"Harvest","NEG",16159,472592.248630059,4499419.047156
"920","MD","M","1",2006,2006,1109,"Harvest","NEG",16162,472268.63204678,4508353.51828776
"921","MD","F",">=2",2006,2006,1024,"Harvest","NEG",16155,472838.233727113,4487997.19490997
"922","MD","M",">=2",2006,2006,1019,"Harvest","NEG",16155,472870.794729598,4487699.74949929
"923","MD","M",">=2",2006,2006,918,"Harvest","NEG",16315,472905.45990234,4521072.15986259
"924","MD","M",">=2",2006,2006,1023,"Harvest","NEG",16315,472699.783268103,4520376.46372586
"925","MD","M",">=2",2006,2006,1024,"Harvest","NEG",16314,473319.575456821,4517793.09140016
"926","MD","F",">=2",2006,2006,1205,"Harvest","NEG",16307,472823.91052561,4497195.70837739
"927","MD","M",">=2",2006,2006,1120,"Harvest","NEG",16310,473231.048164876,4506667.9438111
"928","MD","M",">=2",2006,2006,1121,"Harvest","NEG",16310,473098.613763587,4506774.41665499
"929","MD","M",">=2",2006,2006,1023,"Harvest","NEG",16311,473019.782628633,4509230.65266982
"930","MD","M",">=2",2006,2006,1023,"Harvest","NEG",16314,473857.467477834,4519038.15979802
"931","MD","M",">=2",2006,2006,1119,"Harvest","NEG",16314,473813.39875727,4519284.02085614
"932","MD","M",">=2",2006,2006,1120,"Harvest","POS",16314,473984.366276367,4518837.82186352
"933","MD","M","1",2006,2006,912,"Harvest","NEG",16309,473539.697102653,4505008.72233711
"934","MD","M",">=2",2006,2006,1109,"Harvest","NEG",16309,473962.412499087,4505040.40515512
"935","MD","F",">=2",2006,2006,1115,"Harvest","NEG",16310,474208.470358705,4506264.24683035
"936","MD","M",">=2",2006,2006,1106,"Harvest","NEG",16310,473769.577765284,4506233.69171638
"937","MD","F",">=2",2006,2006,1207,"Harvest","NEG",16294,473858.706036072,4457310.46411981
"938","MD","F",">=2",2006,2006,911,"Harvest","NEG",16298,474626.320840018,4471147.61715918
"939","MD","M",">=2",2006,2006,1108,"Harvest","NEG",16314,474434.678813843,4518690.32311379
"940","MD","F",">=2",2006,2006,1108,"Harvest","POS",16314,474664.433963439,4518026.77249457
"941","MD","M",">=2",2006,2006,1022,"Harvest","NEG",16296,474849.795114063,4464379.40477922
"942","MD","M",">=2",2006,2006,1105,"Harvest","NEG",16296,474751.805482433,4464864.72319427
"943","MD","M",">=2",2006,2006,1024,"Harvest","POS",16295,474580.648841142,4460348.77739668
"944","MD","M",">=2",2006,2006,1118,"Harvest","NEG",16295,475176.154630064,4461317.84276337
"945","MD","M",">=2",2006,2006,1107,"Harvest","NEG",16304,475184.998516855,4487417.89822678
"946","MD","M",">=2",2006,2006,1028,"Harvest","NEG",16305,475011.781709867,4490012.58714317
"947","MD","M",">=2",2006,2006,1107,"Harvest","POS",16318,475178.866021204,4529633.39871817
"948","MD","M",">=2",2006,2006,1116,"Harvest","NEG",16308,475460.643140459,4500061.28595281
"949","MD","M","1",2006,2006,1105,"Harvest","NEG",16294,475426.087979642,4458099.21051585
"950","MD","M",">=2",2006,2006,1118,"Harvest","NEG",16296,475738.981387215,4465220.66090079
"951","MD","M",">=2",2006,2006,1121,"Harvest","NEG",16294,476102.127639782,4459642.45250899
"952","MD","F",">=2",2006,2006,1004,"Harvest","NEG",16295,475780.374578192,4461563.20904222
"953","MD","F",">=2",2006,2006,1004,"Harvest","NEG",16295,475557.675305559,4461803.28200877
"954","MD","M",">=2",2006,2006,1016,"Harvest","NEG",16297,475689.370789982,4468432.60021912
"955","MD","M",">=2",2006,2006,1117,"Harvest","NEG",16299,475626.04300744,4474902.98844183
"956","MD","F",">=2",2006,2006,1103,"Harvest","NEG",16450,475979.416200888,4479726.61922559
"957","MD","F",">=2",2006,2006,1023,"Harvest","NEG",16452,475840.649585007,4484535.19604672
"958","MD","M",">=2",2006,2006,1106,"Harvest","POS",16452,476253.108013561,4484819.22752038
"959","MD","M",">=2",2006,2006,1030,"Harvest","NEG",16453,476032.095410187,4489022.15675852
"960","MD","M",">=2",2006,2006,1120,"Harvest","POS",16466,475877.360681197,4528621.30500727
"961","MD","M",">=2",2006,2006,1022,"Harvest","NEG",16451,476611.683546686,4483306.0200039
"962","MD","M",">=2",2006,2006,1118,"Harvest","NEG",16451,477178.951723808,4483843.74645889
"963","MD","M",">=2",2006,2006,1023,"Harvest","NEG",16466,477308.428809544,4527956.55219794
"964","MD","M",">=2",2006,2006,1024,"Harvest","NEG",16456,477059.703173726,4497836.78386701
"965","MD","M",">=2",2006,2006,1119,"Harvest","NEG",16456,476777.95860251,4498088.99641619
"966","MD","M",">=2",2006,2006,1118,"Harvest","POS",16456,477041.92198874,4498044.04759822
"967","MD","M","1",2006,2006,1111,"Harvest","NEG",16461,477114.300439249,4513622.330674
"968","MD","F",">=2",2006,2006,1007,"Harvest","NEG",16448,477612.161983792,4474424.37146109
"969","MD","M",">=2",2006,2006,1027,"Harvest","NEG",16468,478057.341879478,4534434.47071332
"970","MD","M",">=2",2006,2006,1108,"Harvest","NEG",16469,477949.31625568,4537535.58075189
"971","MD","M",">=2",2006,2006,1016,"Harvest","NEG",16452,477526.213928983,4484187.49755845
"972","MD","F",">=2",2006,2006,1207,"Harvest","NEG",16455,477719.356554371,4494857.14896769
"973","MD","F",">=2",2006,2006,917,"Harvest","NEG",16456,477771.073648525,4496715.1400076
"974","MD","M",">=2",2006,2006,1112,"Harvest","NEG",16463,478119.550238532,4519948.49285196
"975","MD","M",">=2",2006,2006,1114,"Harvest","POS",16460,478148.982289428,4508315.53664567
"976","MD","M",">=2",2006,2006,1023,"Harvest","POS",16463,477747.92906347,4518713.2339146
"977","MD","F",">=2",2006,2006,1228,"Harvest","NEG",16444,478566.443703162,4460210.68729005
"978","MD","F",">=2",2006,2006,919,"Harvest","NEG",16443,478445.675973463,4457089.84268329
"979","MD","M",">=2",2006,2006,1022,"Harvest","NEG",16468,478921.968922909,4533555.38223812
"980","MD","M",">=2",2006,2006,914,"Harvest","POS",16467,478584.993461754,4530290.98229214
"981","MD","M",">=2",2006,2006,1106,"Harvest","NEG",16469,478500.798886015,4537852.79467016
"982","MD","M",">=2",2006,2006,1023,"Harvest","NEG",16451,478545.12216209,4482641.57284585
"983","MD","M",">=2",2006,2006,1211,"Harvest","NEG",16452,478896.219600477,4484527.08410119
"984","MD","M",">=2",2006,2006,1118,"Harvest","NEG",16459,479090.378532615,4508120.02036846
"985","MD","M",">=2",2006,2006,1122,"Harvest","NEG",16459,478447.154703607,4507983.31563133
"986","MD","M",">=2",2006,2006,1118,"Harvest","POS",16459,478639.298397918,4508212.54913578
"987","MD","M",">=2",2006,2006,1124,"Harvest","POS",16596,478993.348415522,4469373.7188716
"988","MD","M",">=2",2006,2006,1107,"Harvest","NEG",16606,479184.22510491,4499071.47599128
"989","MD","M","1",2006,2006,1107,"Harvest","NEG",16609,479441.721366078,4508839.32569483
"990","MD","F",">=2",2006,2006,905,"Harvest","NEG",16609,479291.171380051,4508679.82888995
"991","MD","M",">=2",2006,2006,1117,"Harvest","NEG",16599,480455.681517812,4477750.38780873
"992","MD","M","<1",2006,2006,1021,"Harvest","NEG",16617,480022.886033683,4533133.14715062
"993","MD","M",">=2",2006,2006,1028,"Harvest","POS",16604,480635.473825678,4493231.30210939
"994","MD","M",">=2",2006,2006,1106,"Harvest","NEG",16603,480505.06549919,4490741.08208613
"995","MD","M",">=2",2006,2006,1122,"Harvest","NEG",16604,480698.386257122,4495817.48082851
"996","MD","M",">=2",2006,2006,1027,"Harvest","NEG",16605,480490.608429474,4498113.8993489
"997","MD","M",">=2",2006,2006,1120,"Harvest","NEG",16606,480679.569298213,4501485.98740916
"998","MD","M",">=2",2006,2006,1024,"Harvest","NEG",16613,480030.180677478,4521143.18410382
"999","MD","M",">=2",2006,2006,1019,"Harvest","POS",16592,480757.319777424,4456870.06219477
"1000","MD","M",">=2",2006,2006,1228,"Harvest","NEG",16598,480822.202609199,4475412.02324193
"1001","MD","M",">=2",2006,2006,1226,"Harvest","NEG",16598,480546.995721612,4476406.69515894
"1002","MD","M",">=2",2006,2006,1118,"Harvest","POS",16598,481130.953798484,4476892.94614454
"1003","MD","M",">=2",2006,2006,1211,"Harvest","NEG",16600,481090.63895723,4482481.37340439
"1004","MD","M",">=2",2006,2006,1117,"Harvest","NEG",16618,480907.738412373,4537382.93065908
"1005","MD","M",">=2",2006,2006,1028,"Harvest","POS",16600,481119.90150232,4482818.50030381
"1006","MD","M",">=2",2006,2006,1118,"Harvest","NEG",16614,481249.595050782,4525384.53455667
"1007","MD","M",">=2",2006,2006,1110,"Harvest","NEG",16609,481040.905185018,4509477.27116187
"1008","MD","M",">=2",2006,2006,1030,"Harvest","NEG",16608,481092.130469632,4506337.44109382
"1009","MD","M",">=2",2006,2006,1110,"Harvest","NEG",16608,480957.861544294,4507693.22258106
"1010","MD","F",">=2",2006,2007,202,"Harvest","NEG",16597,481001.293544366,4472277.04937486
"1011","MD","M",">=2",2006,2007,202,"Harvest","NEG",16597,481233.571456454,4471893.1914621
"1012","MD","M","1",2006,2006,1024,"Harvest","NEG",16593,481361.074497146,4462170.73453097
"1013","MD","M",">=2",2006,2006,1127,"Harvest","NEG",16610,481032.837548414,4511825.82405245
"1014","MD","M","1",2006,2006,1121,"Harvest","NEG",16610,481186.735178853,4512234.61523988
"1015","MD","M",">=2",2006,2006,1121,"Harvest","NEG",16610,481345.505393433,4511788.35906759
"1016","MD","M",">=2",2006,2006,1121,"Harvest","NEG",16610,481063.958636249,4512017.53738989
"1017","MD","M",">=2",2006,2006,1121,"Harvest","NEG",16610,481607.274434107,4512006.50393051
"1018","MD","M",">=2",2006,2006,1120,"Harvest","NEG",16598,481622.777241416,4475673.12490816
"1019","MD","F",">=2",2006,2006,1026,"Harvest","NEG",16600,481949.215874506,4481424.26640602
"1020","MD","M",">=2",2006,2006,1002,"Harvest","NEG",16600,481882.851602195,4481006.48618029
"1021","MD","F",">=2",2006,2006,1121,"Harvest","NEG",16617,481851.438536561,4534779.2511484
"1022","MD","M",">=2",2006,2006,1227,"Harvest","NEG",16617,482005.626366912,4535115.73279708
"1023","MD","M",">=2",2006,2006,1107,"Harvest","POS",16617,481982.992389492,4535082.03643489
"1024","MD","F",">=2",2006,2006,920,"Harvest","NEG",16603,481574.314920051,4491245.41407106
"1025","MD","M",">=2",2006,2006,1118,"Harvest","POS",16614,482176.208262227,4525844.22010451
"1026","MD","M","1",2006,2006,1023,"Harvest","NEG",16606,482154.838408641,4499520.85470976
"1027","MD","M",">=2",2006,2006,1023,"Harvest","NEG",16606,481940.228467546,4500126.39553332
"1028","MD","F","1",2006,2006,902,"Harvest","NEG",16605,481704.172052655,4498501.68597087
"1029","MD","F",">=2",2006,2006,902,"Harvest","NEG",16605,482045.520174343,4498231.32846694
"1030","MD","M",">=2",2006,2006,1024,"Harvest","NEG",16608,481996.88616815,4506881.5482598
"1031","MD","M",">=2",2006,2006,1021,"Harvest","NEG",16742,481906.413287265,4462726.61813153
"1032","MD","M",">=2",2006,2006,1030,"Harvest","NEG",16742,481942.20990702,4460428.66756973
"1033","MD","F",">=2",2006,2006,1127,"Harvest","NEG",16741,482111.19685937,4458514.12528882
"1034","MD","F",">=2",2006,2006,1127,"Harvest","POS",16741,482127.020232196,4458376.9789392
"1035","MD","M",">=2",2006,2006,1024,"Harvest","NEG",16747,482697.581498198,4475984.3010118
"1036","MD","M",">=2",2006,2006,918,"Harvest","NEG",16747,482302.111941112,4476363.70069268
"1037","MD","M","1",2006,2006,1118,"Harvest","NEG",16745,482441.7239136,4471577.38064474
"1038","MD","F",">=2",2006,2006,1204,"Harvest","NEG",16745,482480.254789715,4471656.07788416
"1039","MD","M",">=2",2006,2006,1118,"Harvest","NEG",16745,482717.048274067,4471726.79564992
"1040","MD","M",">=2",2006,2006,1009,"Harvest","NEG",16745,482497.030344878,4472050.15525206
"1041","MD","M",">=2",2006,2006,1102,"Harvest","NEG",16744,482316.709974682,4468830.8898359
"1042","MD","F",">=2",2006,2007,116,"Harvest","NEG",16745,482791.273083088,4470290.01050486
"1043","MD","M",">=2",2006,2006,1015,"Harvest","NEG",16745,482330.319222917,4470820.37575158
"1044","MD","M",">=2",2006,2006,1207,"Harvest","NEG",16748,482870.907523288,4479693.22025803
"1045","MD","F",">=2",2006,2006,1109,"Harvest","NEG",16749,482526.789760582,4482931.63602174
"1046","MD","F",">=2",2006,2006,1128,"Harvest","NEG",16752,482794.704951833,4491810.28704264
"1047","MD","M",">=2",2006,2006,1106,"Harvest","NEG",16766,482830.082323855,4535085.75829542
"1048","MD","M",">=2",2006,2006,1116,"Harvest","NEG",16756,483010.126219332,4503151.03459208
"1049","MD","M",">=2",2006,2006,1104,"Harvest","NEG",16757,483002.591676882,4506651.17212386
"1050","MD","M",">=2",2006,2006,1122,"Harvest","NEG",16743,482944.878984644,4465431.34921214
"1051","MD","M",">=2",2006,2006,1023,"Harvest","POS",16744,482818.287894159,4465777.13612097
"1052","MD","F",">=2",2006,2007,122,"Harvest","NEG",16746,483429.496275507,4475208.92342289
"1053","MD","M",">=2",2006,2006,1119,"Harvest","NEG",16747,483252.315227747,4475949.04653223
"1054","MD","M",">=2",2006,2006,1011,"Harvest","NEG",16747,483206.6260607,4476282.95903517
"1055","MD","M",">=2",2006,2006,1120,"Harvest","NEG",16747,483395.970806946,4476267.75802015
"1056","MD","M",">=2",2006,2006,1120,"Harvest","NEG",16747,483400.962125604,4476719.87867257
"1057","MD","M",">=2",2006,2006,1127,"Harvest","NEG",16747,483019.254400303,4476173.75555722
"1058","MD","M",">=2",2006,2006,1023,"Harvest","POS",16742,483079.991870604,4461276.15592647
"1059","MD","M",">=2",2006,2006,1105,"Harvest","NEG",16746,483513.18625173,4473551.65506987
"1060","MD","F",">=2",2006,2006,1014,"Harvest","NEG",16748,483461.201061203,4478615.8512056
"1061","MD","M",">=2",2006,2006,1011,"Harvest","NEG",16748,483624.853315569,4479693.10077419
"1062","MD","F",">=2",2006,2007,103,"Harvest","NEG",16749,483459.220864331,4481866.38854485
"1063","MD","M","1",2006,2006,912,"Harvest","NEG",16752,483846.869706105,4490991.29411702
"1064","MD","F",">=2",2006,2006,1115,"Harvest","NEG",16752,483225.74055523,4491033.84641998
"1065","MD","M",">=2",2006,2006,1116,"Harvest","POS",16752,483170.007495883,4492117.35433445
"1066","MD","M",">=2",2006,2006,1024,"Harvest","NEG",16752,483601.456188928,4492621.50847755
"1067","MD","M",">=2",2006,2006,1106,"Harvest","NEG",16753,483615.524032484,4493755.00469126
"1068","MD","M","1",2006,2006,1120,"Harvest","NEG",16765,483792.963903559,4531268.25687704
"1069","MD","M",">=2",2006,2006,919,"Harvest","NEG",16755,483477.606170289,4500094.21398169
"1070","MD","M","1",2006,2006,1105,"Harvest","NEG",16754,483691.128051057,4498685.1075842
"1071","MD","F",">=2",2006,2006,1105,"Harvest","NEG",16754,483602.300767749,4498540.19809635
"1072","MD","M",">=2",2006,2006,1117,"Harvest","NEG",16759,483871.303854888,4510884.17324692
"1073","MD","F",">=2",2006,2006,1226,"Harvest","NEG",16741,483358.215489122,4458911.87477682
"1074","MD","M","<1",2006,2006,1226,"Harvest","NEG",16741,483667.305518571,4459544.41601981
"1075","MD","F",">=2",2006,2007,122,"Harvest","NEG",16741,483755.85406262,4459635.32791131
"1076","MD","M",">=2",2006,2007,122,"Harvest","POS",16741,483533.784419182,4459248.39244534
"1077","MD","F",">=2",2006,2006,1027,"Harvest","NEG",16745,484340.701733687,4469927.12845842
"1078","MD","M",">=2",2006,2006,1129,"Harvest","NEG",16745,483977.973654278,4470003.94213575
"1079","MD","M","<1",2006,2006,1106,"Harvest","NEG",16745,484427.150746033,4470507.48427029
"1080","MD","F",">=2",2006,2006,1106,"Harvest","NEG",16745,483744.308628672,4470602.81250163
"1081","MD","M",">=2",2006,2006,1103,"Harvest","NEG",16745,483843.509346777,4470844.03131458
"1082","MD","M",">=2",2006,2006,1206,"Harvest","NEG",16744,484174.408373571,4468668.22514007
"1083","MD","M",">=2",2006,2006,1220,"Harvest","POS",16744,484245.548504931,4466489.80804417
"1084","MD","M",">=2",2006,2006,1024,"Harvest","NEG",16753,484334.110597894,4493071.83771077
"1085","MD","M",">=2",2006,2006,1024,"Harvest","NEG",16753,483990.747364238,4493271.62826805
"1086","MD","F",">=2",2006,2006,1023,"Harvest","NEG",16765,484363.713405615,4529786.73041559
"1087","MD","M",">=2",2006,2006,1101,"Harvest","NEG",16759,484084.435131014,4511877.16633713
"1088","MD","M",">=2",2006,2006,1116,"Harvest","NEG",16758,484436.93928481,4509243.44599187
"1089","MD","M",">=2",2006,2006,1116,"Harvest","NEG",16758,484724.722879612,4509863.91573414
"1090","MD","M",">=2",2006,2006,1120,"Harvest","NEG",16758,484459.263340616,4509387.30802998
"1091","MD","M",">=2",2006,2006,1122,"Harvest","NEG",16757,483979.574996835,4505608.35130868
"1092","MD","M",">=2",2006,2006,1102,"Harvest","POS",16745,485110.76689341,4470439.72652296
"1093","MD","F","<1",2006,2007,116,"Harvest","NEG",16745,485010.9978519,4469510.21090592
"1094","MD","M",">=2",2006,2007,123,"Harvest","NEG",16745,484633.976685404,4469179.43464605
"1095","MD","M",">=2",2006,2006,1121,"Harvest","POS",16745,484787.259491122,4469436.00720553
"1096","MD","M",">=2",2006,2006,1120,"Harvest","POS",16744,485069.625062463,4467980.17369076
"1097","MD","M",">=2",2006,2006,913,"Harvest","NEG",16898,485427.492555932,4483928.47672059
"1098","MD","M",">=2",2006,2006,1113,"Harvest","NEG",16901,485342.493771053,4491741.93154673
"1099","MD","M",">=2",2006,2006,1117,"Harvest","NEG",16901,484898.333936966,4491980.88332309
"1100","MD","M",">=2",2006,2006,1106,"Harvest","NEG",16914,484828.986567406,4530390.05745875
"1101","MD","M","1",2006,2006,1116,"Harvest","NEG",16905,484751.244554998,4504385.68908469
"1102","MD","M",">=2",2006,2007,108,"Harvest","NEG",16898,485774.977697097,4481775.20046864
"1103","MD","M",">=2",2006,2006,1122,"Harvest","POS",16898,485526.822680831,4481733.46691147
"1104","MD","M",">=2",2006,2006,1117,"Harvest","NEG",16906,485701.345189527,4505593.79904488
"1105","MD","M",">=2",2006,2006,1121,"Harvest","NEG",16905,486345.715266611,4503818.66156206
"1106","MD","M",">=2",2006,2006,1118,"Harvest","NEG",16903,485626.40965967,4498136.58770285
"1107","MD","M",">=2",2006,2006,1121,"Harvest","NEG",16904,486294.091879331,4499512.35884431
"1108","MD","M",">=2",2006,2006,1120,"Harvest","NEG",16906,485572.090747421,4507046.70760228
"1109","MD","F",">=2",2006,2006,1012,"Harvest","NEG",16892,485713.53301797,4465140.07927491
"1110","MD","M",">=2",2006,2006,1024,"Harvest","NEG",16902,487135.719010248,4495998.08468164
"1111","MD","F",">=2",2006,2006,1110,"Harvest","NEG",16906,486868.96104033,4507966.91930356
"1112","MD","M","1",2006,2006,1026,"Harvest","NEG",16905,486414.408411289,4503324.7425509
"1113","MD","M","1",2006,2006,1110,"Harvest","NEG",16915,486932.498699747,4532729.42716639
"1114","MD","M",">=2",2006,2006,1120,"Harvest","NEG",16915,486595.454106055,4532668.48168291
"1115","MD","M",">=2",2006,2006,1120,"Harvest","NEG",16915,486604.995310813,4532476.20756786
"1116","MD","M",">=2",2006,2006,1120,"Harvest","NEG",16892,486636.016469638,4464484.09624982
"1117","MD","M",">=2",2006,2006,1023,"Harvest","POS",16898,487549.45865494,4481789.85552377
"1118","MD","M",">=2",2006,2006,1110,"Harvest","NEG",16902,487498.397329519,4495162.67806255
"1119","MD","M",">=2",2006,2006,1111,"Harvest","NEG",16910,487789.01631058,4518809.38626207
"1120","MD","M",">=2",2006,2006,1116,"Harvest","NEG",16914,487969.363751566,4532209.31655504
"1121","MD","M",">=2",2006,2006,1120,"Harvest","NEG",16914,487578.083033046,4532022.68125863
"1122","MD","M",">=2",2006,2006,1116,"Harvest","POS",16914,487528.665018386,4531559.07971301
"1123","MD","M",">=2",2006,2006,1214,"Harvest","NEG",17046,488380.248874433,4478445.86084869
"1124","MD","M",">=2",2006,2006,1108,"Harvest","NEG",17063,488540.792370615,4529725.75417787
"1125","MD","M",">=2",2006,2006,1117,"Harvest","NEG",17064,488539.387178899,4533937.17287417
"1126","MD","M",">=2",2006,2006,1028,"Harvest","POS",17061,488747.574501644,4523993.67114187
"1127","MD","M",">=2",2006,2006,1022,"Harvest","NEG",17059,488531.130433751,4519630.26797197
"1128","MD","M",">=2",2006,2006,1120,"Harvest","NEG",17048,488857.593392774,4484556.15711222
"1129","MD","M",">=2",2006,2006,1120,"Harvest","POS",17048,489433.107006557,4484889.41973458
"1130","MD","M",">=2",2006,2006,1106,"Harvest","NEG",17062,489107.479550382,4528889.94709868
"1131","MD","M",">=2",2006,2006,1022,"Harvest","NEG",17064,489343.005272028,4532726.8148306
"1132","MD","M",">=2",2006,2006,1022,"Harvest","NEG",17064,489034.573375833,4533059.00453415
"1133","MD","F",">=2",2006,2006,1218,"Harvest","NEG",17060,490113.269262721,4520296.9886757
"1134","MD","M",">=2",2006,2006,1120,"Harvest","NEG",17060,490269.509821532,4520825.23410968
"1135","MD","F",">=2",2006,2007,123,"Harvest","NEG",17060,490918.652577841,4521137.55207087
"1136","MD","M",">=2",2006,2006,1108,"Harvest","NEG",17348,494396.927273864,4489868.30635382
"1137","MD","M",">=2",2006,2006,1117,"Harvest","NEG",17348,494565.727568828,4491060.79925906
"1138","MD","M",">=2",2006,2006,1025,"Harvest","NEG",17355,495591.751093815,4511056.26905375
"1139","MD","M",">=2",2006,2006,1120,"Harvest","NEG",17505,499650.685334024,4515174.66136946
"1140","MD","M",">=2",2007,2007,116,"Harvest","NEG",13191,412255.256563584,4538226.26650085
"1141","MD","M",">=2",2007,2007,116,"Harvest","NEG",13191,413133.794005002,4538175.32460162
"1142","MD","M",">=2",2007,2007,116,"Harvest","NEG",13340,413627.590774962,4538057.88748731
"1143","MD","M",">=2",2007,2007,910,"Harvest","NEG",13489,418814.765263235,4537703.83030213
"1144","MD","M",">=2",2007,2007,1115,"Harvest","POS",13637,420188.069226123,4532219.48306918
"1145","MD","M",">=2",2007,2007,1110,"Harvest","NEG",13637,421507.043691689,4532516.67802262
